X,Y,Z,TEXTSTRING,TEXT_SIZE,TEXT_ANGLE
5045.36561776516,7741.68515506026,0,600.96,0.718368585347892,73.160976233228126
5047.55392186124,7743.73730641507,0,600.95,0.718368585347892,73.160976233190553
5049.74222595733,7745.78945776988,0,600.95,0.718368585347892,73.160976233221234
5051.93053005342,7747.84160912469,0,600.92,0.718368585347892,73.160976233221234
5054.11883414951,7749.8937604795,0,600.86,0.718368585347892,73.160976233247439
5056.3071382456,7751.94591183431,0,600.75,0.718368585347892,73.160976233221234
5058.49544234168,7753.99806318911,0,600.63,0.718368585347892,73.160976233217795
5060.68374643777,7756.05021454392,0,600.71,0.718368585347892,73.160976233239509
5062.87205053386,7758.10236589873,0,600.41,0.718368585347892,73.160976233250878
5065.06035462995,7760.15451725354,0,599.53,0.718368585347892,73.160976233228126
5067.24865872603,7762.20666860835,0,598.31,0.718368585347892,73.160976233195044
5069.43696282212,7764.25881996316,0,597.02,0.718368585347892,73.160976233217795
5071.62526691821,7766.31097131797,0,595.86,0.718368585347892,73.160976233262261
5073.8135710143,7768.36312267278,0,594.99,0.718368585347892,73.160976233239509
5076.00187511038,7770.41527402759,0,594.31,0.718368585347892,73.160976233206426
5078.19017920647,7772.4674253824,0,593.67,0.718368585347892,73.160976233250878
5080.37848330256,7774.51957673721,0,593.08,0.718368585347892,73.160976233228126
5082.56678739865,7776.57172809202,0,592.46,0.718368585347892,73.160976233213304
5084.75509149473,7778.62387944683,0,591.82,0.718368585347892,73.160976233217795
5086.94339559082,7780.67603080163,0,591.23,0.718368585347892,73.160976233216743
5089.13169968691,7782.72818215645,0,590.87,0.718368585347892,73.160976233233669
5091.320003783,7784.78033351125,0,590.49,0.718368585347892,73.160976233262261
5093.50830787909,7786.83248486606,0,589.29,0.718368585347892,73.160976233236056
5095.69661197517,7788.88463622087,0,587.89,0.718368585347892,73.160976233209865
5097.88491607126,7790.93678757568,0,586.50,0.718368585347892,73.160976233236056
5100.07322016735,7792.98893893049,0,585.28,0.718368585347892,73.160976233262261
5027.99533773773,7729.50839967268,0,599.97,0.718368585347892,73.160976233242948
5030.18364183382,7731.56055102749,0,599.89,0.718368585347892,73.160976233221234
5032.37194592991,7733.6127023823,0,599.94,0.718368585347892,73.160976233236056
5034.560250026,7735.66485373711,0,600.42,0.718368585347892,73.160976233242948
5036.74855412208,7737.71700509192,0,600.97,0.718368585347892,73.160976233228126
5038.93685821817,7739.76915644673,0,601.16,0.718368585347892,73.160976233232617
5041.12516231426,7741.82130780154,0,601.05,0.718368585347892,73.160976233235019
5043.31346641035,7743.87345915635,0,601.02,0.718368585347892,73.160976233206426
5045.50177050643,7745.92561051116,0,601.06,0.718368585347892,73.160976233216743
5047.69007460252,7747.97776186597,0,601.10,0.718368585347892,73.160976233236056
5049.87837869861,7750.02991322078,0,601.11,0.718368585347892,73.160976233209865
5052.0666827947,7752.08206457558,0,601.12,0.718368585347892,73.160976233236056
5054.25498689079,7754.13421593039,0,601.11,0.718368585347892,73.160976233246387
5056.44329098687,7756.1863672852,0,601.16,0.718368585347892,73.160976233231565
5058.63159508296,7758.23851864001,0,601.39,0.718368585347892,73.160976233224687
5060.81989917905,7760.29066999482,0,601.29,0.718368585347892,73.160976233236056
5063.00820327514,7762.34282134963,0,600.03,0.718368585347892,73.160976233206426
5065.19650737122,7764.39497270444,0,598.48,0.718368585347892,73.160976233224687
5067.38481146731,7766.44712405925,0,596.87,0.718368585347892,73.160976233228126
5069.5731155634,7768.49927541406,0,595.66,0.718368585347892,73.160976233238458
5071.76141965949,7770.55142676887,0,594.85,0.718368585347892,73.160976233270191
5073.94972375558,7772.60357812368,0,594.31,0.718368585347892,73.160976233242948
5076.13802785166,7774.65572947849,0,593.90,0.718368585347892,73.160976233229178
5078.32633194775,7776.7078808333,0,593.49,0.718368585347892,73.160976233213304
5080.51463604384,7778.76003218811,0,592.97,0.718368585347892,73.160976233228126
5082.70294013992,7780.81218354292,0,592.39,0.718368585347892,73.160976233217795
5084.89124423601,7782.86433489772,0,591.79,0.718368585347892,73.160976233246387
5087.0795483321,7784.91648625253,0,591.30,0.718368585347892,73.160976233244000
5089.26785242819,7786.96863760734,0,590.82,0.718368585347892,73.160976233221234
5091.45615652428,7789.02078896215,0,590.22,0.718368585347892,73.160976233217795
5093.64446062036,7791.07294031696,0,588.59,0.718368585347892,73.160976233231565
5095.83276471645,7793.12509167177,0,586.93,0.718368585347892,73.160976233216743
5098.02106881254,7795.17724302658,0,585.50,0.718368585347892,73.160976233239509
5025.94318638292,7731.69670376877,0,599.79,0.718368585347892,73.160976233199534
5028.13149047901,7733.74885512358,0,599.69,0.718368585347892,73.160976233237108
5030.3197945751,7735.80100647839,0,599.63,0.718368585347892,73.160976233242948
5032.50809867119,7737.8531578332,0,600.26,0.718368585347892,73.160976233224687
5034.69640276727,7739.90530918801,0,600.90,0.718368585347892,73.160976233228126
5036.88470686336,7741.95746054282,0,601.15,0.718368585347892,73.160976233245037
5039.07301095945,7744.00961189763,0,601.10,0.718368585347892,73.160976233236056
5041.26131505554,7746.06176325244,0,601.08,0.718368585347892,73.160976233237108
5043.44961915162,7748.11391460724,0,601.12,0.718368585347892,73.160976233236056
5045.63792324771,7750.16606596205,0,601.19,0.718368585347892,73.160976233244000
5047.8262273438,7752.21821731686,0,601.25,0.718368585347892,73.160976233262261
5050.01453143989,7754.27036867167,0,601.31,0.718368585347892,73.160976233228126
5052.20283553598,7756.32252002648,0,601.37,0.718368585347892,73.160976233236056
5054.39113963206,7758.37467138129,0,601.48,0.718368585347892,73.160976233217795
5056.57944372815,7760.4268227361,0,601.64,0.718368585347892,73.160976233270191
5058.76774782424,7762.47897409091,0,601.42,0.718368585347892,73.160976233250878
5060.95605192033,7764.53112544572,0,600.18,0.718368585347892,73.160976233224687
5063.14435601641,7766.58327680053,0,598.38,0.718368585347892,73.160976233232617
5065.3326601125,7768.63542815534,0,596.38,0.718368585347892,73.160976233217795
5067.52096420859,7770.68757951015,0,595.18,0.718368585347892,73.160976233262261
5069.70926830468,7772.73973086496,0,594.62,0.718368585347892,73.160976233239509
5071.89757240077,7774.79188221977,0,594.30,0.718368585347892,73.160976233239509
5074.08587649685,7776.84403357458,0,594.13,0.718368585347892,73.160976233251930
5076.27418059294,7778.89618492938,0,593.95,0.718368585347892,73.160976233239509
5078.46248468903,7780.94833628419,0,593.55,0.718368585347892,73.160976233221234
5080.65078878512,7783.000487639,0,592.86,0.718368585347892,73.160976233210917
5082.8390928812,7785.05263899381,0,592.06,0.718368585347892,73.160976233247439
5085.02739697729,7787.10479034862,0,591.30,0.718368585347892,73.160976233273644
5087.21570107338,7789.15694170343,0,590.68,0.718368585347892,73.160976233250878
5089.40400516947,7791.20909305824,0,590.04,0.718368585347892,73.160976233244000
5091.59230926555,7793.26124441305,0,588.75,0.718368585347892,73.160976233209865
5093.78061336164,7795.31339576786,0,587.16,0.718368585347892,73.160976233250878
5095.96891745773,7797.36554712267,0,585.67,0.718368585347892,73.160976233233669
5023.89103502811,7733.88500786486,0,599.70,0.718368585347892,73.160976233240547
5026.0793391242,7735.93715921967,0,599.76,0.718368585347892,73.160976233232617
5028.26764322029,7737.98931057448,0,599.89,0.718368585347892,73.160976233224687
5030.45594731638,7740.04146192929,0,600.30,0.718368585347892,73.160976233258822
5032.64425141247,7742.0936132841,0,600.76,0.718368585347892,73.160976233244000
5034.83255550855,7744.1457646389,0,601.00,0.718368585347892,73.160976233231565
5037.02085960464,7746.19791599371,0,601.06,0.718368585347892,73.160976233216743
5039.20916370073,7748.25006734852,0,601.09,0.718368585347892,73.160976233239509
5041.39746779682,7750.30221870333,0,601.15,0.718368585347892,73.160976233247439
5043.5857718929,7752.35437005814,0,601.24,0.718368585347892,73.160976233242948
5045.77407598899,7754.40652141295,0,601.33,0.718368585347892,73.160976233237108
5047.96238008508,7756.45867276776,0,601.37,0.718368585347892,73.160976233239509
5050.15068418117,7758.51082412257,0,601.39,0.718368585347892,73.160976233236056
5052.33898827726,7760.56297547738,0,601.40,0.718368585347892,73.160976233258822
5054.52729237334,7762.61512683219,0,601.42,0.718368585347892,73.160976233217795
5056.71559646943,7764.667278187,0,601.10,0.718368585347892,73.160976233229178
5058.90390056552,7766.71942954181,0,599.95,0.718368585347892,73.160976233250878
5061.09220466161,7768.77158089662,0,598.15,0.718368585347892,73.160976233240547
5063.28050875769,7770.82373225142,0,595.99,0.718368585347892,73.160976233239509
5065.46881285378,7772.87588360624,0,594.86,0.718368585347892,73.160976233224687
5067.65711694987,7774.92803496104,0,594.42,0.718368585347892,73.160976233250878
5069.84542104596,7776.98018631585,0,594.22,0.718368585347892,73.160976233229178
5072.03372514204,7779.03233767066,0,594.35,0.718368585347892,73.160976233250878
5074.22202923813,7781.08448902547,0,594.51,0.718368585347892,73.160976233232617
5076.41033333422,7783.13664038028,0,594.24,0.718368585347892,73.160976233250878
5078.59863743031,7785.18879173509,0,593.31,0.718368585347892,73.160976233236056
5080.78694152639,7787.2409430899,0,592.17,0.718368585347892,73.160976233265700
5082.97524562248,7789.29309444471,0,591.18,0.718368585347892,73.160976233247439
5085.16354971857,7791.34524579952,0,590.36,0.718368585347892,73.160976233190553
5087.35185381466,7793.39739715433,0,589.76,0.718368585347892,73.160976233224687
5089.54015791075,7795.44954850914,0,588.71,0.718368585347892,73.160976233236056
5091.72846200683,7797.50169986395,0,587.30,0.718368585347892,73.160976233239509
5093.91676610292,7799.55385121876,0,585.86,0.718368585347892,73.160976233188151
5021.8388836733,7736.07331196094,0,599.76,0.718368585347892,73.160976233229178
5024.02718776939,7738.12546331575,0,599.85,0.718368585347892,73.160976233265700
5026.21549186548,7740.17761467056,0,600.04,0.718368585347892,73.160976233236056
5028.40379596157,7742.22976602537,0,600.41,0.718368585347892,73.160976233239509
5030.59210005766,7744.28191738018,0,600.79,0.718368585347892,73.160976233224687
5032.78040415374,7746.33406873499,0,600.95,0.718368585347892,73.160976233240547
5034.96870824983,7748.3862200898,0,600.97,0.718368585347892,73.160976233251930
5037.15701234592,7750.43837144461,0,601.01,0.718368585347892,73.160976233273644
5039.34531644201,7752.49052279942,0,601.11,0.718368585347892,73.160976233225739
5041.53362053809,7754.54267415423,0,601.23,0.718368585347892,73.160976233217795
5043.72192463418,7756.59482550904,0,601.33,0.718368585347892,73.160976233250878
5045.91022873027,7758.64697686385,0,601.33,0.718368585347892,73.160976233255369
5048.09853282636,7760.69912821866,0,601.20,0.718368585347892,73.160976233250878
5050.28683692245,7762.75127957347,0,600.95,0.718368585347892,73.160976233239509
5052.47514101853,7764.80343092828,0,600.72,0.718368585347892,73.160976233240547
5054.66344511462,7766.85558228308,0,600.45,0.718368585347892,73.160976233262261
5056.85174921071,7768.90773363789,0,598.92,0.718368585347892,73.160976233216743
5059.0400533068,7770.95988499271,0,597.46,0.718368585347892,73.160976233202973
5061.22835740288,7773.01203634751,0,595.98,0.718368585347892,73.160976233239509
5063.41666149897,7775.06418770232,0,594.94,0.718368585347892,73.160976233236056
5065.60496559506,7777.11633905713,0,594.34,0.718368585347892,73.160976233237108
5067.79326969115,7779.16849041194,0,594.00,0.718368585347892,73.160976233232617
5069.98157378723,7781.22064176675,0,594.58,0.718368585347892,73.160976233236056
5072.16987788332,7783.27279312156,0,595.15,0.718368585347892,73.160976233242948
5074.35818197941,7785.32494447637,0,595.20,0.718368585347892,73.160976233237108
5076.5464860755,7787.37709583118,0,593.59,0.718368585347892,73.160976233229178
5078.73479017159,7789.42924718599,0,592.06,0.718368585347892,73.160976233239509
5080.92309426767,7791.4813985408,0,591.13,0.718368585347892,73.160976233270191
5083.11139836376,7793.53354989561,0,590.38,0.718368585347892,73.160976233262261
5085.29970245985,7795.58570125042,0,589.78,0.718368585347892,73.160976233262261
5087.48800655594,7797.63785260522,0,588.81,0.718368585347892,73.160976233232617
5089.67631065202,7799.69000396003,0,587.42,0.718368585347892,73.160976233224687
5091.86461474811,7801.74215531484,0,585.95,0.718368585347892,73.160976233248491
5019.7867323185,7738.26161605703,0,599.91,0.718368585347892,73.160976233240547
5021.97503641458,7740.31376741184,0,599.99,0.718368585347892,73.160976233240547
5024.16334051067,7742.36591876665,0,600.08,0.718368585347892,73.160976233239509
5026.35164460676,7744.41807012146,0,600.52,0.718368585347892,73.160976233224687
5028.53994870285,7746.47022147627,0,601.00,0.718368585347892,73.160976233228126
5030.72825279893,7748.52237283108,0,600.93,0.718368585347892,73.160976233228126
5032.91655689502,7750.57452418589,0,600.84,0.718368585347892,73.160976233228126
5035.10486099111,7752.6266755407,0,600.86,0.718368585347892,73.160976233229178
5037.2931650872,7754.67882689551,0,601.01,0.718368585347892,73.160976233244000
5039.48146918329,7756.73097825032,0,601.16,0.718368585347892,73.160976233248491
5041.66977327937,7758.78312960512,0,601.26,0.718368585347892,73.160976233225739
5043.85807737546,7760.83528095994,0,601.23,0.718368585347892,73.160976233206426
5046.04638147155,7762.88743231474,0,600.95,0.718368585347892,73.160976233232617
5048.23468556764,7764.93958366955,0,600.29,0.718368585347892,73.160976233217795
5050.42298966373,7766.99173502436,0,599.47,0.718368585347892,73.160976233258822
5052.61129375981,7769.04388637917,0,598.62,0.718368585347892,73.160976233240547
5054.7995978559,7771.09603773398,0,597.63,0.718368585347892,73.160976233232617
5056.98790195199,7773.14818908879,0,596.69,0.718368585347892,73.160976233229178
5059.17620604808,7775.2003404436,0,595.72,0.718368585347892,73.160976233232617
5061.36451014416,7777.25249179841,0,594.94,0.718368585347892,73.160976233236056
5063.55281424025,7779.30464315322,0,594.44,0.718368585347892,73.160976233237108
5065.74111833634,7781.35679450803,0,594.35,0.718368585347892,73.160976233247439
5067.92942243243,7783.40894586284,0,594.93,0.718368585347892,73.160976233240547
5070.11772652851,7785.46109721765,0,595.62,0.718368585347892,73.160976233244000
5072.3060306246,7787.51324857246,0,594.87,0.718368585347892,73.160976233230230
5074.49433472069,7789.56539992727,0,593.21,0.718368585347892,73.160976233244000
5076.68263881678,7791.61755128208,0,592.03,0.718368585347892,73.160976233210917
5078.87094291286,7793.66970263688,0,591.13,0.718368585347892,73.160976233229178
5081.05924700895,7795.72185399169,0,590.26,0.718368585347892,73.160976233247439
5083.24755110504,7797.7740053465,0,589.63,0.718368585347892,73.160976233224687
5085.43585520113,7799.82615670131,0,588.81,0.718368585347892,73.160976233225739
5087.62415929722,7801.87830805612,0,587.41,0.718368585347892,73.160976233247439
5089.8124633933,7803.93045941093,0,585.75,0.718368585347892,73.160976233230230
5017.73458096369,7740.44992015312,0,600.13,0.718368585347892,73.160976233239509
5019.92288505977,7742.50207150793,0,600.26,0.718368585347892,73.160976233240547
5022.11118915586,7744.55422286274,0,600.39,0.718368585347892,73.160976233258822
5024.29949325195,7746.60637421755,0,600.69,0.718368585347892,73.160976233228126
5026.48779734804,7748.65852557236,0,600.94,0.718368585347892,73.160976233216743
5028.67610144412,7750.71067692717,0,600.84,0.718368585347892,73.160976233247439
5030.86440554021,7752.76282828198,0,600.74,0.718368585347892,73.160976233244000
5033.0527096363,7754.81497963679,0,600.73,0.718368585347892,73.160976233258822
5035.24101373239,7756.8671309916,0,600.91,0.718368585347892,73.160976233239509
5037.42931782848,7758.91928234641,0,601.03,0.718368585347892,73.160976233214356
5039.61762192456,7760.97143370121,0,601.11,0.718368585347892,73.160976233248491
5041.80592602065,7763.02358505602,0,601.11,0.718368585347892,73.160976233224687
5043.99423011674,7765.07573641083,0,600.79,0.718368585347892,73.160976233236056
5046.18253421283,7767.12788776564,0,599.73,0.718368585347892,73.160976233221234
5048.37083830892,7769.18003912045,0,598.59,0.718368585347892,73.160976233244000
5050.559142405,7771.23219047526,0,597.67,0.718368585347892,73.160976233240547
5052.74744650109,7773.28434183007,0,596.93,0.718368585347892,73.160976233251930
5054.93575059718,7775.33649318488,0,596.14,0.718368585347892,73.160976233239509
5057.12405469326,7777.38864453969,0,595.42,0.718368585347892,73.160976233183661
5059.31235878935,7779.4407958945,0,594.86,0.718368585347892,73.160976233250878
5061.50066288544,7781.49294724931,0,594.51,0.718368585347892,73.160976233247439
5063.68896698153,7783.54509860412,0,594.52,0.718368585347892,73.160976233242948
5065.87727107761,7785.59724995892,0,595.03,0.718368585347892,73.160976233228126
5068.0655751737,7787.64940131374,0,595.68,0.718368585347892,73.160976233244000
5070.25387926979,7789.70155266854,0,594.80,0.718368585347892,73.160976233236056
5072.44218336588,7791.75370402335,0,593.25,0.718368585347892,73.160976233229178
5074.63048746197,7793.80585537816,0,592.28,0.718368585347892,73.160976233239509
5076.81879155805,7795.85800673297,0,591.40,0.718368585347892,73.160976233237108
5079.00709565414,7797.91015808778,0,590.06,0.718368585347892,73.160976233233669
5081.19539975023,7799.96230944259,0,589.42,0.718368585347892,73.160976233247439
5083.38370384632,7802.0144607974,0,588.63,0.718368585347892,73.160976233228126
5085.5720079424,7804.06661215221,0,587.23,0.718368585347892,73.160976233217795
5087.76031203849,7806.11876350702,0,585.70,0.718368585347892,73.160976233247439
5015.68242960888,7742.63822424921,0,600.32,0.718368585347892,73.160976233262261
5017.87073370497,7744.69037560402,0,600.59,0.718368585347892,73.160976233236056
5020.05903780105,7746.74252695883,0,600.83,0.718368585347892,73.160976233242948
5022.24734189714,7748.79467831364,0,600.94,0.718368585347892,73.160976233229178
5024.43564599323,7750.84682966845,0,600.97,0.718368585347892,73.160976233247439
5026.62395008932,7752.89898102325,0,600.93,0.718368585347892,73.160976233262261
5028.8122541854,7754.95113237807,0,600.88,0.718368585347892,73.160976233224687
5031.00055828149,7757.00328373287,0,600.86,0.718368585347892,73.160976233197431
5033.18886237758,7759.05543508768,0,600.88,0.718368585347892,73.160976233224687
5035.37716647367,7761.10758644249,0,600.86,0.718368585347892,73.160976233239509
5037.56547056975,7763.1597377973,0,600.82,0.718368585347892,73.160976233232617
5039.75377466584,7765.21188915211,0,600.75,0.718368585347892,73.160976233239509
5041.94207876193,7767.26404050692,0,600.49,0.718368585347892,73.160976233222286
5044.13038285802,7769.31619186173,0,598.92,0.718368585347892,73.160976233250878
5046.31868695411,7771.36834321654,0,597.86,0.718368585347892,73.160976233224687
5048.50699105019,7773.42049457135,0,597.07,0.718368585347892,73.160976233247439
5050.69529514628,7775.47264592616,0,596.49,0.718368585347892,73.160976233195044
5052.88359924237,7777.52479728097,0,595.69,0.718368585347892,73.160976233247439
5055.07190333846,7779.57694863578,0,595.10,0.718368585347892,73.160976233247439
5057.26020743454,7781.62909999059,0,594.71,0.718368585347892,73.160976233244000
5059.44851153063,7783.6812513454,0,594.39,0.718368585347892,73.160976233232617
5061.63681562672,7785.7334027002,0,594.23,0.718368585347892,73.160976233224687
5063.82511972281,7787.78555405501,0,594.68,0.718368585347892,73.160976233251930
5066.0134238189,7789.83770540982,0,595.15,0.718368585347892,73.160976233247439
5068.20172791498,7791.88985676463,0,594.77,0.718368585347892,73.160976233228126
5070.39003201107,7793.94200811944,0,593.60,0.718368585347892,73.160976233229178
5072.57833610716,7795.99415947425,0,592.53,0.718368585347892,73.160976233262261
5074.76664020325,7798.04631082906,0,592.15,0.718368585347892,73.160976233237108
5076.95494429933,7800.09846218387,0,590.85,0.718368585347892,73.160976233225739
5079.14324839542,7802.15061353868,0,589.76,0.718368585347892,73.160976233224687
5081.33155249151,7804.20276489349,0,588.79,0.718368585347892,73.160976233242948
5083.5198565876,7806.2549162483,0,587.08,0.718368585347892,73.160976233251930
5085.70816068368,7808.30706760311,0,585.60,0.718368585347892,73.160976233239509
5013.63027825407,7744.8265283453,0,600.41,0.718368585347892,73.160976233195044
5015.81858235016,7746.8786797001,0,600.76,0.718368585347892,73.160976233239509
5018.00688644624,7748.93083105491,0,601.20,0.718368585347892,73.160976233242948
5020.19519054233,7750.98298240972,0,601.09,0.718368585347892,73.160976233239509
5022.38349463842,7753.03513376453,0,601.06,0.718368585347892,73.160976233213304
5024.57179873451,7755.08728511934,0,601.08,0.718368585347892,73.160976233239509
5026.76010283059,7757.13943647415,0,601.08,0.718368585347892,73.160976233228126
5028.94840692668,7759.19158782896,0,601.01,0.718368585347892,73.160976233232617
5031.13671102277,7761.24373918377,0,600.85,0.718368585347892,73.160976233217795
5033.32501511885,7763.29589053858,0,600.62,0.718368585347892,73.160976233195044
5035.51331921494,7765.34804189339,0,600.33,0.718368585347892,73.160976233221234
5037.70162331103,7767.4001932482,0,599.93,0.718368585347892,73.160976233221234
5039.88992740712,7769.45234460301,0,599.14,0.718368585347892,73.160976233228126
5042.07823150321,7771.50449595782,0,597.95,0.718368585347892,73.160976233206426
5044.26653559929,7773.55664731263,0,597.01,0.718368585347892,73.160976233198483
5046.45483969538,7775.60879866744,0,596.32,0.718368585347892,73.160976233241598
5048.64314379147,7777.66095002225,0,595.75,0.718368585347892,73.160976233221234
5050.83144788756,7779.71310137705,0,595.12,0.718368585347892,73.160976233213304
5053.01975198365,7781.76525273186,0,594.74,0.718368585347892,73.160976233228126
5055.20805607973,7783.81740408667,0,594.62,0.718368585347892,73.160976233244000
5057.39636017582,7785.86955544148,0,594.35,0.718368585347892,73.160976233258822
5059.58466427191,7787.92170679629,0,593.58,0.718368585347892,73.160976233224687
5061.772968368,7789.9738581511,0,594.27,0.718368585347892,73.160976233225739
5063.96127246408,7792.02600950591,0,595.04,0.718368585347892,73.160976233216743
5066.14957656017,7794.07816086072,0,595.19,0.718368585347892,73.160976233209865
5068.33788065626,7796.13031221553,0,594.20,0.718368585347892,73.160976233209865
5070.52618475235,7798.18246357034,0,592.93,0.718368585347892,73.160976233224687
5072.71448884844,7800.23461492515,0,593.12,0.718368585347892,73.160976233250878
5074.90279294452,7802.28676627996,0,591.62,0.718368585347892,73.160976233210917
5077.09109704061,7804.33891763476,0,590.49,0.718368585347892,73.160976233265700
5079.2794011367,7806.39106898958,0,589.23,0.718368585347892,73.160976233206426
5081.46770523279,7808.44322034438,0,587.26,0.718368585347892,73.160976233216743
5083.65600932887,7810.49537169919,0,585.63,0.718368585347892,73.160976233236056
5085.84431342496,7812.547523054,0,585.06,0.718368585347892,73.160976233221234
5088.03261752105,7814.59967440881,0,584.76,0.718368585347892,73.160976233239509
5090.22092161714,7816.65182576362,0,584.46,0.718368585347892,73.160976233214356
5092.40922571322,7818.70397711843,0,584.28,0.718368585347892,73.160976233232617
5094.59752980931,7820.75612847324,0,584.23,0.718368585347892,73.160976233224687
5096.7858339054,7822.80827982805,0,584.18,0.718368585347892,73.160976233247439
5098.97413800149,7824.86043118286,0,584.18,0.718368585347892,73.160976233228126
5101.16244209757,7826.91258253767,0,584.07,0.718368585347892,73.160976233193992
5103.35074619366,7828.96473389248,0,583.88,0.718368585347892,73.160976233229178
5105.53905028975,7831.01688524729,0,583.56,0.718368585347892,73.160976233240547
5107.72735438584,7833.0690366021,0,583.10,0.718368585347892,73.160976233236056
5109.91565848193,7835.12118795691,0,582.65,0.718368585347892,73.160976233236056
5112.10396257801,7837.17333931171,0,582.34,0.718368585347892,73.160976233232617
5114.2922666741,7839.22549066652,0,582.27,0.718368585347892,73.160976233216743
5116.48057077019,7841.27764202134,0,582.17,0.718368585347892,73.160976233240547
5118.66887486628,7843.32979337614,0,582.06,0.718368585347892,73.160976233232617
5120.85717896236,7845.38194473095,0,582.06,0.718368585347892,73.160976233205375
5123.04548305845,7847.43409608576,0,582.13,0.718368585347892,73.160976233213304
5125.23378715454,7849.48624744057,0,582.10,0.718368585347892,73.160976233262261
5127.42209125063,7851.53839879538,0,581.98,0.718368585347892,73.160976233232617
5129.61039534672,7853.59055015019,0,581.93,0.718368585347892,73.160976233223636
5131.7986994428,7855.642701505,0,582.08,0.718368585347892,73.160976233236056
5133.98700353889,7857.69485285981,0,581.98,0.718368585347892,73.160976233216743
5136.17530763498,7859.74700421462,0,581.71,0.718368585347892,73.160976233206426
5138.36361173107,7861.79915556943,0,581.91,0.718368585347892,73.160976233221234
5140.55191582715,7863.85130692424,0,582.62,0.718368585347892,73.160976233209865
5142.74021992324,7865.90345827905,0,582.99,0.718368585347892,73.160976233202973
5144.92852401933,7867.95560963386,0,582.97,0.718368585347892,73.160976233251930
5147.11682811542,7870.00776098866,0,582.94,0.718368585347892,73.160976233231565
5149.30513221151,7872.05991234347,0,582.94,0.718368585347892,73.160976233202973
5011.57812689926,7747.01483244138,0,600.32,0.718368585347892,73.160976233221234
5013.76643099535,7749.06698379619,0,600.60,0.718368585347892,73.160976233250878
5015.95473509143,7751.119135151,0,600.87,0.718368585347892,73.160976233206426
5018.14303918752,7753.17128650581,0,600.99,0.718368585347892,73.160976233208814
5020.33134328361,7755.22343786062,0,601.10,0.718368585347892,73.160976233206426
5022.5196473797,7757.27558921543,0,601.21,0.718368585347892,73.160976233214356
